tenant_id,item_code,location_code,period,quantity,created_at,updated_at
apex,FG003,DC_BLR,2024-07-01,164,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2024-08-01,284,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2024-08-01,244,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2024-08-01,172,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2024-09-01,289,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2024-09-01,240,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2024-09-01,154,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2024-10-01,288,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2024-10-01,232,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2024-10-01,176,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2024-11-01,308,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2024-11-01,237,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2024-11-01,169,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2024-12-01,286,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2024-12-01,269,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2024-12-01,184,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-01-01,328,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-01-01,292,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-01-01,192,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-02-01,344,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-02-01,283,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-02-01,210,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-03-01,366,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-03-01,317,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-03-01,201,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-04-01,338,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-04-01,289,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-04-01,197,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-05-01,348,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-05-01,298,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-05-01,200,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-06-01,332,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-06-01,282,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-06-01,198,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-07-01,282,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-07-01,250,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-07-01,203,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-08-01,316,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-08-01,262,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-08-01,195,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-09-01,299,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-09-01,243,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-09-01,173,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-10-01,292,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-10-01,281,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-10-01,197,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-11-01,334,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-11-01,294,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-11-01,188,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2025-12-01,322,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2025-12-01,275,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2025-12-01,219,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2026-01-01,377,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2026-01-01,306,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2026-01-01,226,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2026-02-01,350,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2026-02-01,346,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2026-02-01,245,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_DEL,2026-03-01,407,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_MUM,2026-03-01,347,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG003,DC_BLR,2026-03-01,251,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-04-01,316,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-04-01,311,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-04-01,208,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-05-01,359,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-05-01,308,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-05-01,222,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-06-01,343,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-06-01,275,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-06-01,213,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-07-01,297,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-07-01,293,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-07-01,209,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-08-01,296,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-08-01,285,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-08-01,192,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-09-01,300,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-09-01,284,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-09-01,185,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-10-01,292,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-10-01,263,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-10-01,192,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-11-01,349,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-11-01,310,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-11-01,199,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2023-12-01,354,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2023-12-01,298,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2023-12-01,233,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-01-01,366,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-01-01,341,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-01-01,213,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-02-01,406,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-02-01,314,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-02-01,254,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-03-01,371,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-03-01,316,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-03-01,238,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-04-01,400,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-04-01,327,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-04-01,245,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-05-01,379,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-05-01,325,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-05-01,240,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-06-01,353,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-06-01,333,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-06-01,212,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-07-01,381,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-07-01,314,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-07-01,231,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-08-01,363,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-08-01,314,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-08-01,214,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-09-01,325,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-09-01,313,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-09-01,212,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-10-01,346,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-10-01,329,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-10-01,230,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-11-01,359,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-11-01,315,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-11-01,229,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2024-12-01,384,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2024-12-01,330,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2024-12-01,229,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-01-01,405,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-01-01,384,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-01-01,264,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-02-01,453,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-02-01,380,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-02-01,258,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-03-01,438,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-03-01,350,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-03-01,262,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-04-01,430,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-04-01,385,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-04-01,278,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-05-01,424,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-05-01,370,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-05-01,255,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-06-01,413,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-06-01,386,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-06-01,271,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-07-01,381,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-07-01,328,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-07-01,252,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-08-01,402,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-08-01,335,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-08-01,258,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-09-01,409,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-09-01,353,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-09-01,235,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-10-01,382,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-10-01,325,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-10-01,241,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-11-01,417,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-11-01,386,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-11-01,244,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2025-12-01,434,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2025-12-01,393,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2025-12-01,262,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2026-01-01,477,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2026-01-01,404,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2026-01-01,277,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2026-02-01,492,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2026-02-01,387,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2026-02-01,312,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_DEL,2026-03-01,511,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_MUM,2026-03-01,401,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG004,DC_BLR,2026-03-01,302,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-04-01,236,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-04-01,233,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-04-01,156,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-05-01,225,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-05-01,204,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-05-01,160,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-06-01,230,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-06-01,212,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-06-01,148,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-07-01,236,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-07-01,195,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-07-01,147,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-08-01,225,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-08-01,188,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-08-01,137,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-09-01,212,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-09-01,195,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-09-01,133,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-10-01,236,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-10-01,202,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-10-01,138,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-11-01,233,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-11-01,203,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-11-01,155,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2023-12-01,279,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2023-12-01,235,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2023-12-01,171,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-01-01,285,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-01-01,241,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-01-01,178,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-02-01,307,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-02-01,270,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-02-01,200,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-03-01,313,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-03-01,278,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-03-01,214,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-04-01,345,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-04-01,272,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-04-01,206,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-05-01,328,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-05-01,281,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-05-01,194,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-06-01,307,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-06-01,290,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-06-01,197,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-07-01,304,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-07-01,273,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-07-01,192,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-08-01,279,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-08-01,229,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-08-01,173,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-09-01,296,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-09-01,263,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-09-01,191,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-10-01,295,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-10-01,272,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-10-01,188,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-11-01,331,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-11-01,272,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-11-01,194,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2024-12-01,357,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2024-12-01,292,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2024-12-01,219,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-01-01,409,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-01-01,342,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-01-01,235,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-02-01,426,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-02-01,352,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-02-01,273,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-03-01,413,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-03-01,384,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-03-01,282,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-04-01,416,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-04-01,402,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-04-01,265,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-05-01,436,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-05-01,356,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-05-01,269,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-06-01,399,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-06-01,356,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-06-01,272,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-07-01,389,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-07-01,361,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-07-01,261,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-08-01,367,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-08-01,312,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-08-01,220,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-09-01,385,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-09-01,362,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-09-01,233,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-10-01,411,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_MUM,2025-10-01,367,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_BLR,2025-10-01,257,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
apex,FG005,DC_DEL,2025-11-01,455,2026-05-31T00:00:00Z,2026-05-31T00:00:00Z
